,chanel,link,date,text
542,@aviatorshina,https://t.me/aviatorshina/3278,2023-01-20 10:00:53,"В салон самолётов «Победы» можно будет взять дамскую сумку или портфель без ограничения по габаритам. 

В соответствии с судебными решениями авиакомпания «Победа» пообещала не ограничивать габаритами дамскую сумку и портфель — их можно брать в салон самолёта сверх нормы бесплатного провоза ручной клади согласно пункту 135 ФАП-82. Это означает, что «Победа» не должна будет требовать от пассажиров поместить дамскую сумку и портфель в калибратор. 

При этом лоукостер сделал оговорку по Фрейду: отсутствие в правилах указания на габариты 
дамской сумки и портфеля не означает, что клиент сможет перевезти в салоне самолёта крупногабаритные вещи. Компания пока не уточнила критерии крупногабаритной вещи.  

На тарифную политику вносимые изменения не окажут влияния, пообещала «Победа»."
543,@aviatorshina,https://t.me/aviatorshina/3277,2023-01-20 09:36:01,"​Владелец и глава «Уральских авиалиний» заявил о невозможности приобрести российские самолёты.

Сергей Скуратов вновь пытается донести до Минтранса через профильную ассоциацию АЭВТ проблемные моменты, мешающие обеспечивать доступность авиаперевозок на Дальний Восток для пенсионеров, инвалидов, многодетных семей, граждан до 23 лет и жителей ДФО. 

С прошлого года на это сдерживающий эффект оказывают факторы, которые создал сам Минтранс. Он в 2021 году установил преференции для авиакомпаний с наибольшим числом современных российских самолётов (пока это только Superjet 100) в программе субсидирования (№215) авиаперевозок льготников на Дальний Восток, в Калининград и Крым, который в этом году не получил дотаций. 

На текущий год из федерального бюджета на это выделено ₽12,3 млрд. Причём 75% средств приходится на маршруты между Москвой/Питером и Дальним Востоком. Начиная с 2022 года все дотации получает только заявка одной авиакомпании на таком маршруте — та, у которой наибольшее число Superjet 100 (это авиакомпания «Россия» из группы «Аэрофлот»).

Тогда частные авиакомпании указали, что такой принцип распределения противоречит основной цели программы субсидирования и не приведёт к повышению доступности перелётов. Раздача дотаций в руки только одной авиакомпании на маршруте приводит к росту доли монополизированных рынков и росту цен на авиабилеты. 

Минтранс же объяснил появление преференций поддержкой авиапрома и стимулированием перевозчиков к использованию отечественных самолётов. 

Однако ситуация в 2022 году резко поменялась: беспрецедентные санкции полностью закрыли российским авиакомпаниям доступ к новым зарубежным самолётам. Других вариантов, кроме как закупить российскую технику, у них не осталось.

При этом озвученные объёмы производства отечественных самолётов до 2030 года, большая часть которых достанется «Аэрофлоту», не соответствуют потребностям авиакомпаний (ранее рынок рос примерно на 10% каждый год). Они в лучшем случае покрывают выбытие иностранных воздушных судов, говорит аналитик в крупном перевозчике.

О том, что темпы производства МС-21 и Ту-214 не смогут полноценно покрыть потребности даже одного «Аэрофлота» к 2030 году, в начале года писала совладелица S7 Татьяна Филёва. 

Тогда она предложила создать механизм прозрачного распределения новых отечественных самолётов между авиакомпаниями, чтобы недопустить сокращения провозных ёмкостей, роста доли монополизированных рынков и повышения цен на перелёты.

Возможность приобрести российские самолёты в настоящее время полностью отсутствует, указал Сергей Скуратов в письме президенту АЭВТ Владимиру Тасуну. 

Глава «Уральских авиалиний» считает это достаточным основанием для обнуления привилегий у авиакомпаний с Superjet 100, предложив, в частности, оставить их без преференций при распределении ₽12 млрд бюджетных средств, выделяемых отрасли на субсидирование перелётов льготников.

Меры Минтранса по стимулированию компаний к отечественным воздушным судам сегодня потеряли всякий смысл, но до сих пор продолжают действовать. В краткосрочной перспективе (2-3 года) они будут избыточными, дадут авиакомпаниям с Superjet 100 необоснованные преимущества и создадут для населения издержки в удобстве и стоимости перемещения. 

Ранее отменить привелегии для эксплуатантов Superjet 100 при получении субсидий попросила авиакомпания «Икар», объяснив свою инициативу выской востребованностью этих самолётов для полётов за рубеж. В прошлом году на Superjet 100 пришлось 22% ёмкостей, выставленных российскими перевозчиками на международных направлениях — годом ранее это было всего 2%."
544,@aviatorshina,https://t.me/aviatorshina/3276,2023-01-19 11:51:09,"Впечатляющие кадры, на которых самый большой в мире серийный транспортный вертолёт Ми-26 сегодня утром тащит своего собрата в Тюмень на аэродром Плеханово. 

Там «ЮТэйр» приведёт фюзеляж этого «старичка» в лётную годность, а уже осенью начнёт выполнять лётную программу. На нём ещё осталось название советского «Аэрофлота».

Транспортировка гигантского фюзеляжа без винтомоторной группы другим Ми-26Т осуществлялась из Перми с ночёвкой на аэродроме Быньги под Нижним Тагилом. До Перми его доставили по рекам на барже из Ростова-на-Дону за три недели. 

«ЮТэйр» решила восстановить несколько фюзеляжей вертолётных гигантов до состояния лётной годности ещё прошлым летом для выполнения авиационных работ в России в интересах заказчиков.

Видео Сергея Миссарова для «Авиаторщины»."
545,@aviatorshina,https://t.me/aviatorshina/3274,2023-01-18 17:07:27,"Аналитики назвали самые популярные направления для перелётов в январе. Чаще всего россияне покупали авиабилеты в Москву, Сочи и Санкт-Петербург.

Если вы запланировали встречу в другом городе или просто хотите сменить обстановку, но дела не оставляют, положитесь на бесплатный онлайн-сервис Битрикс24. В нём собраны самые востребованные инструменты, которые позволят управлять проектами, общаться с сотрудниками и контролировать их работу.

Сервисы связаны между собой и доступны как с ПК, так и со смартфона, поэтому даже в поездках вы не упустите ничего важного. Ещё и бесплатно.

Регистрируйтесь по ссылке и пользуйтесь!

Это была полезная Реклама: https://clck.ru/33JXHG"
546,@aviatorshina,https://t.me/aviatorshina/3273,2023-01-18 14:04:21,"​На российских самолётах Superjet 100 больше не меняют грязные топливные фильтры на новые — их повторно используют после промывки. 

Как узнала «Авиаторщина», российские авиакомпании, летающие на самолётах Superjet 100, с осени остались без новых оригинальных французских топливных фильтров. Запасных на рынке не осталось, а альтернативных — пока нет.

Фильтры являются расходным материалом, они нужны для того, чтобы механические примеси, частицы льда и ненужная жидкость (например, масло) не попадали вместе с топливом из баков в камеру сгорания в двигателях.

Их перестал поставлять в РФ производитель российско-французских двигателей SaM146 на Superjet 100 — компания PowerJet (совместное предприятие французской Safran Aircraft Engines и «дочки» входящей в Ростех Объединённой двигателестроительной корпорации «ОДК-Сатурн»). Она из-за санкций прекратила сотрудничать с Россией, в том числе оказывать послепродажное обслуживание двигателей.

«ОДК-Сатурн» обещал авиакомпаниям завершить разработку «альтернативного» фильтра и начать его изготавливать ещё в августе. Но сроки были сдвинуты на февраль, а первые поставки запланированы на март. «Дочка» ОДК уже разработала этот фильтр и нашла, кто будет его изготавливать — осталось только их сертифицировать. Однако Росавиация затягивает этот процесс, говорит источник «Авиаторщины».

В качестве временной меры «ОДК-Сатурн» выпустил в сентябре для авиакомпаний бюллетень «Очистка основного топливного фильтра», который не имеет одобрения разработчика самолёта — ГСС (вошла в состав «Иркута» в 2020 году). Он предусматривает очистку использованных оригинальных топливных фильтров и их дальнейшую эксплуатацию.

Сразу же с сентября авиакомпании начали снимать с двигателей засорённые топливные фильтры и отправлять их на промывку в «ОДК-Сатурн» («Ямал» делает это через «Тулпар Техник»). Промывают их там авиакеросином ТС-1, нефрасом и гидравлической жидкостью АМГ-10. 

После очистки фильтры устанавливают обратно на двигатели. Но, как отмечают перевозчики, срок эксплуатации промытых фильтров слишком маленький — всего несколько дней. В трети случаев они засоряются в течение 40 часов наработки, после чего досрочно снимаются.

К оригинальным французским топливным фильтрам претензии у авиакомпаний возникли давно. Установленный разработчиком Superjet 100 ресурс фильтров — 4 тыс. часов наработки (это периодичность их замены). Однако перевозчикам приходилось менять фильтры на новые куда чаще, так как они фактически засорялись быстрее — в среднем уже после 2-2,5 тыс. часов.

На фоне такой «блестящей» надёжности фильтров «Иркут» в прошлом году снёс у них установленный ресурс — теперь ими можно пользоваться (с промывкой) сколько хочешь. Без согласия Росавиации такое сделать было бы невозможно. Обычно ресурс продлевается/убирается, когда компонент работает без отказов.

Топливные фильтры на Superjet 100 стали значительно чаще засоряться как раз в прошлом году. Например, только у авиакомпаний «Россия» и «Азимут» в 2022 году произошло 92 срабатывания сигнализации о засорении топливных фильтров — это в пять раз больше 2021 года. Число засорений росло к концу года, следует из донесений Росавиации об авиацидентах. 

Однако с начала этого года у Росавиации пока не было ни одного донесения о засорении фильтров. При этом таких случаев на самом деле произошло уже много (десятки), но поскольку они не приводят к авиационному событию, то и не попадают в Росавиацию, а устраняются на месте, сказал собеседник в одном провайдере по техобслуживанию самолётов. 

По словам двух источников «Авиаторщины», сейчас если срабатывает сигнализация о засорении фильтра на одном двигателе, то Superjet 100 продолжает выполнять полёт по плану до пункта назначения, если сразу на двух — самолёт возвращается на аэродром вылета или садится на запасной.

Совсем без фильтров авиакомпании не останутся, учитывая что их можно промыть и поставить обратно, но число возвратов самолётов Superjet 100 в аэропорты вылетов будет увеличиваться ещё как минимум полгода, пока проблема с поставкой новых фильтров не решится, полагает близкий к Минтрансу собеседник."
547,@aviatorshina,https://t.me/aviatorshina/3272,2023-01-18 07:24:30,"Вертолёт Ми-8 авиакомпании «ЮТэйр» попал под обстрел в Сомали. 

Воздушное судно Ми-8МТВ с регистрационным номером RA-27068 авиакомпании «ЮТэйр — Вертолётные услуги» 16 января выполняло рейс по заявке миссии ООН в Сомали по маршруту Байдоа-Кензадере. На борту находились только четыре члена экипажа. 

После посадки в ходе послеполётного осмотра были обнаружены два пулевых отверстия — в фюзеляже и лопасти несущего винта без повреждения лонжерона. Системы и агрегаты повреждений не получили. 

Вертолёт был отстранён от полётов."
548,@aviatorshina,https://t.me/aviatorshina/3269,2023-01-17 14:26:41,"Минтранс РФ объявил бывшего замглавы Росавиации Олега Сторчевого новым председателем Межгосударственного авиационного комитета вместо Татьяны Анодиной. 

Сегодня Совет по авиации и использованию воздушного пространства на сессии, проходящей в Минтрансе, назначил Олега Сторчевого, предложив занимавшей эту должность Татьяне Анодиной звание почётного президента Совета с правом совещательного голоса, сообщила пресс-служба Минтранса.

Чуть ранее МАК заявил, что сегодняшнее мероприятие в Минтрансе не может называться сессией Совета, поскольку МАК не обеспечивал её работу (этот функционал возложен только на МАК). Соответственно, принятые решения не могут называться решениями Совета. 

Олег Сторчевой ушёл с должности заместителя руководителя Росавиации весной 2022 года, которую занимал с 2012 года. Он отвечал в агентстве за безопасность полётов, лётную работу и учебные заведения. 

Под ним находились ключевые управления авиаблока Росавиации: лётной эксплуатации, поддержания лётной годности воздушных судов и инспекции по безопасности полётов.

Олег Сторчевой работал с 1989 года вторым пилотом самолёта Ту-134 в правительственном авиаотряде номер 235, который перевозил первых лиц СССР и РФ. Выполнял полёты с президентом Борисом Ельциным. С 1993 по 2003 годы работал в «Трансаэро», принимал участие в освоении нового типа самолёта в России — Boeing 777-200. Позже был переведён в инспекцию по безопасности полётов на должность ведущего пилота-инспектора."
549,@aviatorshina,https://t.me/aviatorshina/3267,2023-01-17 10:59:24,"​В Межгосударственном авиационном комитете развязалась борьба за власть — Минтранс РФ решил сместить Татьяну Анодину. 

Всё началось ещё в конце декабря. На 22 число была назначена рабочая сессия высшего органа Соглашения по авиации и использованию воздушного пространства между десятью постсоветскими странами — Межгоссовета, она должна была пройти в Москве, в штаб-квартире МАКа (это исполнительный орган). 

Но на неё не явились делегации семи стран — России, Армении, Беларуси, Казахстана, Киргизии, Таджикистана и Туркменистана. Они находились в то время на праздничном обеде в Минтрансе РФ, следует из телеграммы Татьяны Анодиной, направленной полномочному представителю РФ в Межгоссовете — замминистра транспорта Игорю Чалику. 

В ней она выразила удивление отсутствием на рабочей сессии Межгоссовета представителей Минтранса и других стран и направлению им ложной информации о якобы срыве МАКом сессии. 

В штаб-квартиру МАКа на сессию прибыли только представители Азербайджана и Узбекистана. В результате кворум не набрался, сессия в МАКе не состоялась и была перенесена на 27 января. 

В тот же день Минтранс РФ прислал МАКу протокол проведённой в здании министерства внеочередной сессии Межгоссовета. Там она состоялась в связи с письмом МАКа о невозможности проведения рабочей сессии в её штаб-квартире, сказано в документе. При этом сам МАК утверждает, что не направлял Минтрансу такую информацию. 

Председателем на той сессии в Минтрансе был Игорь Чалик, хотя до этого на Советах председательствовала Татьяна Анодина. Следующая сессия Межгоссовета протоколом была назначена также в Минтрансе на 17 января. На ней должны снять «железную леди российской авиации» с должности председателя МАКа, говорит источник. 

Сегодня МАК заявил, что подписанным десятью странами Соглашением не предусмотрено проведение Совета в форме внеочередных сессий. Обязанность по их обеспечению этим документом возложена только на МАК, а он не обеспечивал работу мероприятий, проведённых 22 декабря и 17 января в Минтрансе РФ. Сооветственно, они не могут называться сессиями Межгоссовета, а принятые там решения и протокол — не могут называться решениями и протоколом Совета.  

Кроме того, в МАКе сообщили, что Татьяна Анодина не планирует уходить с поста руководителя МАКа. Сейчас она находится в московском госпитале в связи с перенесённой ортопедической операцией. Пока обязанности председателя МАК исполняет первый зампред Виктор Рухлинский."
550,@aviatorshina,https://t.me/aviatorshina/3266,2023-01-16 18:31:22,"«Железная леди российской авиации», мать крупнейшего владельца обанкротившейся авиакомпании «Трансаэро», 83-летняя Татьяна Анодина в ближайшие дни уйдёт с поста председателя Межгосударственного авиационного комитета, рассказал источник «Авиаторщины» в Росавиации. Она возглавляла МАК свыше 30 лет — с 1991 года."
551,@aviatorshina,https://t.me/aviatorshina/3264,2023-01-16 15:52:40,"Человеческий фактор стал причиной разгерметизации самолёта Ан-26 на высоте трёх километров после вылета из Якутска в Магадан с 32 людьми на борту.

Как узнала «Авиаторщина», в якутском аэропорту Маган 9 января при подготовке 44-летнего Ан-26 «ИрАэро» к рейсу в Магадан авиатехник авиакомпании в нарушение технологии не до конца закрыл грузовой люк, а пилот перед вылетом не проконтролировал. 

Через 10 мин после вылета, когда самолёт набрал высоту 2 900 метров, задняя грузовая рампа частично открылась. Это повлекло за собой полную разгерметизацию воздушного судна. На борту находились 25 пассажиров и семь членов экипажа. 

Пилоты зафиксировали уменьшение перепада давления с ростом высоты в гермокабине и приняли решение о возврате на аэродром вылета Маган, где Ан-26 совершил благополучную посадку. 

Никто из 32 человек на борту не пострадали — у некоторых пассажиров только слетели шапки, а часть багажа вылетела из самолёта.

Осмотр самолёта после посадки показал, что механизмы закрытия грузовой рампы были халатно закрыты без соприкосновения с креплением на фюзеляже Ан-26. Обнаружена вырванная балка крепления в рампе, шесть правых боковых замков находились в закрытом положении, но серьги рампы были вне замков.

Росавиация ещё расследует обстоятельства и причины этого серьёзного авиационного инцидента — второго с 1992 года, который произошёл на самолётах типа Ан-24/26 с открытием в полёте дверей и люков. По словам источника, к нему она привлекла специалистов МАКа. 

Эксплуатантов этих бортов Росавиация попросила проверить состояние пороговых замков грузовой рампы на предмет выработки, наклепа, коррозии, обратить внимание на наличие контрольных меток на вилках рампы и крюках, обновив их при необходимости.

Кроме того, она рекомендовала всем авиакомпаниям провести с пилотами занятие по изучению рекомендаций в части процедур закрытия и открытия люков и дверей самолётов, контроля их закрытия, и обратить внимание на технику пилотирования в нештатных ситуациях, связанных с изменением конфигурации воздушного судна в полёте."
552,@aviatorshina,https://t.me/aviatorshina/3262,2023-01-16 12:08:10,"Еврокомиссия: Россия должна прекратить взимать роялти с иностранных авиакомпаний за пролёт по транссибирским маршрутам, как только российское небо вновь откроется. 

«Если однажды у нас будет возможность увидеть открытие российского воздушного пространства, одна вещь должна исчезнуть: лицензионные платежи за перелёты над Сибирью», — заявил сегодня глава генерального директората по мобильности и транспорту Еврокомиссии Хенрик Хололей на конференции Airline Economics в Дублине.

По его словам, открытие российского воздушного пространства не будет обычным делом."
553,@aviatorshina,https://t.me/aviatorshina/3257,2023-01-16 09:36:48,"​Власти разрешили авиакомпаниям каннибализировать самолёты, ремонтировать их неоригинальными запчастями и переносить сроки техобслуживания. 

В конце декабря кабмин внёс поправки в своё постановление об особенностях разрешительных режимов в авиасфере. Но восемь пунктов были скрыты от публикации комментарием «для служебного пользования». 

Авиакомпании и организации по техосблуживанию и ремонту (ТОиР) до сих пор не знают, как им исполнять скрытые пункты, поскольку до них Росавиация ещё не довела их содержание. 

Некоторые пункты было решено не публиковать, чтобы избежать резонанса в СМИ, который произошёл в конце октября, объяснил источник. Тогда Минтранс на портале проектов правовых актов вывесил проект документа, разрешающего установку на самолёты неоригинальных запчастей, а позднее — после шума в СМИ — его удалил. 

«Авиаторщина» узнала содержание скрытых пунктов и публикует их. Подлинность текста подтвердил источник, близкий к Минтрансу. Он на 90% совпадает с содержанием октябрьского проекта постановления министерства. 

Итак, кабмин легализовал в России каннибализацию самолётов, разрешив снимать с них исправные запчасти для их хранения или последующей установки на другие воздушные суда, в том числе находящиеся в производстве. В мире это стандартная и урегулированная практика. Российские авиакомпании прибегали к ней и до введения санкций — в случае ожидания получения новых или отремонтированнных агрегатов. 

Самолёты в России также разрешено ремонтировать неоригинальными запчастями, то есть не указанными в эксплуатационной документации разработчиков (Boeing, Airbus, Embraer). Но только теми, что изготовлены компаниями, получившими одобрения от одной из шести иностранных авиаадминистраций по аналогичными процедурам, установленным в американском законодательстве — программой PMA (Part Manufacture Approval) одобрения производителя альтернативных запчастей и компонентов для воздушных судов. 

Практика применения одобренных национальными авиавластями неоригинальных запчастей для иностранных самолётов распространена в мире — например, в Китае уже много лет делают РМА-компоненты для своих Boeing и Airbus.

Кроме того, российским разработчикам и изготовителям самолётов, двигателей и запчастей официально разрешено изменять типовую конструкцию и изготавливать комплектующие для зарубежной авиатехники. У многих российских авиакомпаний и организаций по ТОиР в прошлом году появились сертификаты разработчика иностранной авиатехники, выданные Росавиацией. Причём функции независимой инспекции возложены на самих разработчиков и изготовителей. Например, при выпуске отечественных гражданских самолётов и вертолётов её осуществляют военные представительства Минобороны. 

Росавиации кабмин разрешил по запросу авиакомпаний утверждать альтернативные методы выполнения иностранных директив лётной годности, которые в условиях санкций стало труднее исполнять. 

Помимо этого, Росавиация теперь может продлевать сроки выполнения техобслуживания и ремонта (ТОиР) самолётов и двигателей по запросу авиакомпаний, которым не удаётся выполнить ТОиР в установленные иностранными разработчиками сроки."
554,@aviatorshina,https://t.me/aviatorshina/3256,2023-01-14 16:39:19,"Импортные шины на самолётах Superjet 100 не будут заменены на российские как минимум до конца 2023 года.

Как узнала «Авиаторщина», первые поставки авиакомпаниям отечественных шин для замены французских Michelin на Superjet 100 перенесены с марта 2023 года на конец этого года. 

Сроки были сдвинуты из-за крупного пожара в ночь с 8 на 9 декабря на производственной площадке крупнейшего в стране производителя авиашин «ЯШЗ Авиа» в Барнауле — алтайском шинном заводе.

«ЯШЗ Авиа» производит в Алтайском крае шины для отечественных самолётов (Ил, Ту, Ан) и вертолётов, в том числе военных, преимущественно по госконтрактам Минобороны, ФСБ, МЧС и Росгвардии. 

Завод готовится выпускать шины также для самолётов МС-21. Там в конце года было налажено и серийное производство шин для Superjet 100 в рамках импортозамещения. Начало их поставок авиакомпаниям было запланировано на март — после окончания сертификации шин в составе воздушного судна. По словам источника, в ближайшие дни должно начаться их экспериментальное использование.

Однако в результате пожара был нарушен технологический цикл производства шин и завод понёс значительные убытки, сообщается на сайте компании. В частности, пострадал цех подготовки и переработки резины.

После пожара свыше 250 сотрудников «ЯШЗ Авиа» были отправлены в простой. По оптимистичному прогнозу, производитель может вывести завод на 50% мощности в течение трёх месяцев (к середине марта).

Сдвиг начала поставок российских шин не должен негативно повлиять на авиакомпании. По словам источника «Авиаторщины», серьёзной нехватки французских шин для Superjet 100 они не испытывают — их спокойно завозят в Россию."
555,@aviatorshina,https://t.me/aviatorshina/3255,2023-01-14 10:33:55,"Иностранные авиакомпании по всему миру столкнулись с нехваткой запчастей для самолётов из-за отказа западных авиастроителей от российского титана. 

О глобальном сбое в поставках некоторых авиазапчастей, вызванном украинским военным кризисом, заявил глава африканской авиакомпании Kenya Airways Аллан Килавука. По его словам, из-за этого вырос период нахождения самолётов (в парке перевозчика Boeing 737/787 и Embraer 190/195) на плановом техобслуживании, которые возвращаются в эксплуатацию c задержкой. В результате это уменьшило доступность воздушных судов для авиакомпании и привело к перебоям в полётной программе. 

С такими проблемами столкнулись все авиакомпании по всему миру, а не только Kenya Airways, указал Аллан Килавука. Он объяснил, что они были вызываны военным кофликтом на Украине, который нарушил цепочку поставок российского титана. 

Крупнейшим производителем титана в мире выступала российская корпорация «ВСМПО-Ависма». Она обеспечивала 35% потребностей Boeing в титане и 100% бразильского авиастроительного конгломерата Embraer. 

Американская авиастроительная корпорация Boeing и все его поставщики были вынуждены прекратить закупку российского титана в марте 2022 года — в связи с решением регулирующего органа США по стандартизации и аккредитации производителей в аэрокосмической промышленности приостановить действие сертификатов «ВСМПО-Ависма».

Евросоюз в свою очередь отказался вводить санкции против ВСМПО. Поэтому Airbus до сих пор может продолжать закупать российский титан. Однако директор Airbus Defence & Space Майкл Шоеллхорн в декабре заявил, что европейский авиагигант в течение нескольких месяцев полностью откажется от титана из России. «ВСМПО-Ависма» покрывала 65% потребностей Airbus в титане."
556,@aviatorshina,https://t.me/aviatorshina/3254,2023-01-13 13:28:51,"⚡️Верховный суд признал незаконной установленную «Победой» норму провоза ручной клади.

Последняя инстанция установила, что лоукостер, устанавливая максимальные суммарные габариты ручной клади и вещей сверх нормы, перечисленных в пункте 135 ФАП-82, уменьшает предусмотренную законом норму бесплатного провоза ручной клади и ограничивает право пассажира на провоз багажа без взимания дополнительной платы.

Установленные «Победой» правила нарушают требования законодательства, содержат двойные стандарты на перевозку ручной клади, сказано в решении Верховного суда. 

Применяемая авиакомпанией формулировка правил провоза ручной клади изменяет и искажает смысл, установленный в пункте 135 ФАП-82, накладывает не предусмотренные воздушным законодательством ограничения по габаритам на дамскую сумку и портфель, что, в свою очередь, ухудшает уровень обслуживания пассажиров и непосредственно нарушает их права."
