chanel,link,date,text
@rusbrief,https://t.me/rusbrief/190605,2024-01-13 18:44:00,"Глава МВД Латвии допустил, что власти депортируют вдвое больше россиян, чем изначально планировали. Рихардс Козловскис отметил, что ранее речь шла о депортации 1,1 тыс. граждан РФ, однако их точное число станет известно 4 апреля — не исключено, что число депортированных может превысить 2 тыс. В список будут включены люди, не подавшие до 31 марта документы на получение ВНЖ и не сдавшие со второй попытки экзамен по латышскому языку."
@rusbrief,https://t.me/rusbrief/190604,2024-01-13 18:42:44,"Сотруднику 1-го направления 2 отдела Службы «М» УФСБ по Москве и МО подполковнику Александру Ушакову, обвиняемому в серии преступлений, в том числе в покушении на получение взяток на общую сумму свыше 5 млрд рублей, изменили меру пресечения на домашний арест. Одна из версий - согласие Ушакова на сотрудничество со следствием."
@rusbrief,https://t.me/rusbrief/190603,2024-01-13 18:40:00,"Вечерняя сводка материалов зарубежных СМИ на 13 января:

▪️The New York Times: Украина заявила, что сегодня Россия нанесла крупномасштабный ракетный удар
▪️Politico: Тайвань слишком медленно учится на российско-украинском опыте
▪️The Spectator: Огромная коррупция как часть украинской санкционной политики
▪️The New York Times: Россия вновь обретает преимущество на востоке Украины
▪️The Wall Street Journal: Израиль планирует рискованную миссию по захвату последней границы с сектором Газа
▪️ABC News: Новый министр иностранных дел Франции прибыл в Киев, чтобы выразить поддержку Украине
▪️The Financial Times: Российский миллиардер Рыболовлев говорит, что полагался на Sotheby's при покупке произведений искусства, но был обманут

Подписаться."
@rusbrief,https://t.me/rusbrief/190602,2024-01-13 18:32:58,"Представитель канцелярии по делам Тайваня при Госсовете КНР Чэнь Биньхуа прокомментировал победу на президентских выборах Китайской Республики кандидата от правящей Демократической прогрессивной партии (ДПП) Лая Циндэ. Чэнь подчеркнул, что материковый Китай будет противостоять деятельности Тайваня, направленной на обретение независимости, передает агентство «Синьхуа». Лай Циндэ на пресс-конференции по итогам выборов заявил о решимости властей острова защитить Тайвань от продолжающихся угроз и запугивания со стороны Китая. Чэнь заявил, что результаты ДПП на выборах показывают, что партия не представляет мнение большинства жителей острова. По данным тайваньского Центризбиркома, господин Лай набрал 40% голосов, кандидат от Гоминьдана Хоу Юи — 33%, а представитель Народной партии Тайваня Кэ Вэньчжэ — 26%."
@rusbrief,https://t.me/rusbrief/190601,2024-01-13 18:24:35,Дочка президента Турции Эрдогана про президента ЮАР: «Черного цвета.. белый в сердце».
@rusbrief,https://t.me/rusbrief/190600,2024-01-13 18:21:10,"Верующие Петербурга попросили запретить склонять к абортам. Как стало известно Невскому городовому, на годовом собрании клириков и мирян Санкт-Петербургской епархии было принято постановление, в четвертом пункте которого есть следующее предложение: «епархиальное собрание обращается к властям города с просьбой рассмотреть возможность принятия закона о запрете склонения к абортам». В ноябре 2023 года представители Ассоциации частных клиник Санкт-Петербурга (объединяет более 50 медицинских организаций) предупредили, что ограничения абортов приведут к росту теневого сектора, и вместо этого предложили софинансировать сопровождение беременности в рамках ОМС в частных клиниках. @spbgorod"
@rusbrief,https://t.me/rusbrief/190599,2024-01-13 18:13:02,"В итоге в РФ может появиться налог с продаж. Ничего другого после ""доработки"" ресторанного сбора скорее всего не получится. @borislutset"
@rusbrief,https://t.me/rusbrief/190598,2024-01-13 18:09:31,"Звезда фильмов ""Такси"" снимает в Москве криминальный сериал. Известно, что Сами Насери сейчас работает над созданием сериала о жизни заключенных. Он уверен, что в России сериал на эту тему может стать очень популярным. @seriesmania"
@rusbrief,https://t.me/rusbrief/190597,2024-01-13 18:08:24,"Кандидат в президенты от «Новых Людей» Владислав Даванков летает экономом - это правильно. Повод пообщаться с людьми, познакомиться с избирателями. Такая открытость и дает победу, пока некоторые другие кандидаты путешествуют спецбортом, такое молодежи точно не нравится. А вот Даванков - попадает в точку."
@rusbrief,https://t.me/rusbrief/190596,2024-01-13 18:01:00,"После новогодних праздников стало известно сразу о нескольких случаях перехода российско-финской границы мигрантами вне погранпереходов, закрытых в ноябре. Это свидетельствует о том, что закрытие погранпереходов не сняло напряженности на границе России и Финляндии, что в свою очередь может отложить на неопределенный срок открытие КПП между двумя странами. Первую в 2024 году группу нелегалов финские пограничники обнаружили 10 января. Как рассказал изданию Yle замкомандующего пограничной службы Хейкки Ахтиайнен, они попали в страну из России по пересеченной местности. О появлении иностранцев сообщил житель общины Париккала на границе с Россией: нелегалы постучали в его дом после перехода границы. Все они попросили убежище в Финляндии. Из каких именно стран они прибыли, не уточняется. На следующий день, 11 января, пограничники задержали 11 граждан Ирана между общинами Нуйямаа (на границе с Россией) и Йоутсено (примерно в 18 км от города Лаппеенранта). Они также перешли границу по пересеченной местности и запросили убежище в Финляндии. Ахтиайнен сообщил, что, по словам задержанных, у них был человек в России, который помогал пересечь границу. Финские пограничники провели совещание с российскими коллегами по расследованию инцидента. Если переход мигрантов через границу с Финляндией станет массовым, то он начнет напоминать кризис на границах Беларуси и Польши, Литвы и Латвии в 2021 году."
@rusbrief,https://t.me/rusbrief/190595,2024-01-13 17:56:17,"Наш источник сообщает, что полицией Санкт-Петербурга ведется расследование по факту поджога  на складе Wildberries в Шушарах. В Книге учёта сообщений о преступлениях ОМВД по Пушкинскому району северной столицы в 10.33 субботы зафиксировано сообщение неназванного лица о том, что он совершил поджог на одном из складов Wildberries в Санкт-Петербурге и в настоящее время находится в ночлежке. Факт поджога подтверждается также тем, что картонные коробки на складе загорелись одновременно в трёх разных местах. «Гарантированный поджог», – отмечает источник. После начала пожара со склада были успешно эвакуированы 1200 человек, обошлось без жертв."
@rusbrief,https://t.me/rusbrief/190594,2024-01-13 17:51:26,В Харькове со станции метро «Пушкинская» убрали барельеф Пушкина. Ранее на этой же станции харьковского метро демонтировали таблички со стихами поэта.
@rusbrief,https://t.me/rusbrief/190593,2024-01-13 17:48:00,"Бесконечно ценный совет. И полезный: ""Надо быть внимательнее, орудуют пираты"". Другие советы есть? Может, к ВМФ им дипломатам вопрос? У них есть каналы связи с хуситами https://t.me/rusbrief/190560"
@rusbrief,https://t.me/rusbrief/190592,2024-01-13 17:39:00,"Экспорт из Китая в 2023 г. составил $3,38 трлн, что на 4,6% меньше, чем годом ранее, следует из данных Главного таможенного управления (ГТУ) КНР. Это первое с 2016 г. снижение показателя поставок за рубеж. Тогда экспорт упал на 7,7% в годовом выражении. В 2022 г. поставки за рубеж выросли на 7% по сравнению с 2021 г. Импорт в прошлом году также упал – на 5,5% до $2,56 трлн. В целом торговые обороты снижались с традиционно ключевыми для Китая направлениями: странами Юго-Восточной Азии, ЕС и США. Из главных партнеров сильнее всего упал объем торговли с США. В 2023 г. показатель снизился на 11,6% до $664 млрд (в 2022 г. был небольшой рост на 0,6%)."
@rusbrief,https://t.me/rusbrief/190591,2024-01-13 17:31:00,"Кандидат в президенты от КПРФ Николай Харитонов настроил против себя и молодых представителей партийного руководства, и главных спонсоров коммунистов. Источники в Компартии отмечают, что ""уже всем очевидно, что выбор Харитонова в качестве кандидата в президенты оказался крайне неудачным, хуже варианта даже придумать было нельзя"". ""Пока признавать это не хочет только один человек — Геннадий Андреевич Зюганов, который продолжает упорно настаивать на том, что ""в текущей политической ситуации"" выдвижение Харитонова якобы было ""единственно верным выборов для КПРФ"". Но в адекватности этой позиции большинство коммунистов сомневается"", — добавляют инсайдеры. @kremlin_sekret"
@rusbrief,https://t.me/rusbrief/190590,2024-01-13 17:29:10,"Жители поселка Цемзавод в подмосковном Подольске рассказали ВЧК-ОГПУ, что после нового года в большинство домах нет тепла. ""О нашем районе нигде ничего не упоминают.А трубы лопаются каждый день"",- жалуются жители."
@rusbrief,https://t.me/rusbrief/190589,2024-01-13 17:27:41,"Количество пострадавших в результате атаки БПЛА ВСУ по селу в Белгородской области увеличилось до двух человек, сообщил губернатор Гладков."
@rusbrief,https://t.me/rusbrief/190588,2024-01-13 17:18:35,"Признанный иноагентом богослов Андрей Кураев о запрете в служении протоиерея Уминского: ""Это, конечно, большая боль для тысяч людей. Был большой приход, и приход своеобразный, приход интеллигентский, много было там людей и с еврейскими корнями. Когда-то подобные личности были бриллиантами русской словесности: Пастернак, Мандельштам. Теперь у такого склада людей будет закрепляться негативное отношение к РПЦ"". @sobesednikru"
@rusbrief,https://t.me/rusbrief/190587,2024-01-13 17:13:35,"Газпром 12 января побил рекорд суточных поставок по Единой системе газоснабжения РФ, поставил потребителям 1788,3 млн кубов газа, сообщили в компании."
@rusbrief,https://t.me/rusbrief/190586,2024-01-13 17:03:55,"Удары США и Великобритании по Йемену — акт агрессии с точки зрения международного права, так как у них нет легитимной цели. Об этом заявил вице-спикер Совета Федерации Константин Косачев. По словам Косачева, ООН не признала йеменское движение «Ансар Аллах» террористическим. «Сами США в 2021 году исключили повстанцев-хуситов из списка террористических группировок. Поскольку легитимная цель (терроризм) отсутствует, то и удары против них – нелегитимны», — пояснил он. Косачев отметил, что хуситы не воплощают собой Йемен, но удары наносятся именно по нему, и это означает проявление агрессии с точки зрения международного права."
@rusbrief,https://t.me/rusbrief/190585,2024-01-13 16:53:03,"Видимо, Пашиняну мало уже проигранной войны и он хочет ещё одну. Неужели непонятно, что без урегулирования вопроса о свободном сообщении между Азербайджаном (основной территории) и Нахичеванью мира не будет? Этот всё равно как если бы Калининграду объявили блокаду, на что все-таки , несмотря на все санкции, ЕС пока не решается. Георгий Бовт."
@rusbrief,https://t.me/rusbrief/190584,2024-01-13 16:46:40,"У актёра из «Слова пацана» нашли долги перед налоговой. Находящийся на волне славы после сериала актёр Никита Кологривый допускает ту же ошибку, что и многие звёзды. У актера нашли задолженность по налогам. 10 января ФНС выложила в свою базу неоплаченный налог Кологривого на 45 866 рублей, заметил «Октагон». Это, судя по всему, страховой социальный взнос с ИП. У Кологривого есть такой статус с 2021 года. В разное время в официальных (не считая крупных недоплат, которые вскрывались в ходе расследования) должниках в ФНС числились Дарья Зотеева, известная как Инстасамка, бизнесмен Пётр Авен и певица Юлия Волкова. Также налоговая служба вместе с правоохранителями выявляла крупные недоплаты со стороны блогеров-инфобизнесменов. В их числе Александра Митрошина, Елена Блиновская и Валерия Чекалина. В последнее время налоговики проверяли также блогера Настю Ивлееву. После скандальной вечеринки сообщалось, что у звезды были не уплачены налоги, однако о каких-то конкретных нарушениях ФНС в последствии не сообщала."
@rusbrief,https://t.me/rusbrief/190583,2024-01-13 16:39:43,"Спикер палаты представителей США Джонсон объявил, что делегация американских конгрессменов в мае намерена посетить Тайвань."
@rusbrief,https://t.me/rusbrief/190582,2024-01-13 16:37:15,"Армения никогда не обязалась открыть так называемый Зангезурский коридор для связи основной части Азербайджана и Нахичевани, об этом заявил глава армянского правительства Никол Пашинян.  ""В трехстороннем заявлении от 9 ноября [2020 года] нигде не прописано, что мы должны открыть так называемый Зангезурский коридор. Если кто-то в данном документе найдет такой пункт, то я обещаю денежнее вознаграждение, но такого нет в этом документе"", - заявил он, добавив, что все региональные коммуникации должны оставаться под юрисдикцией тех стран, по которым они проходят."
@rusbrief,https://t.me/rusbrief/190581,2024-01-13 16:29:01,"ЦБ России внёс «Слово пацана» в список финансовых пирамид. На сайте онлайн-проекта опубликованы кадры из одноимённого сериала и много пацанских цитат. Его организаторы предлагают сделать взнос в крипте в размере от 10$, а взамен дают токены с доходностью 25%, заявили в ЦБ. Найти организаторов пирамиды почти нереально, потому что своих контактов они не оставляют, отметил регулятор."
@rusbrief,https://t.me/rusbrief/190580,2024-01-13 16:23:12,"Военная база хуситов в окрестностях йеменского портового города Ходейда подверглась воздушной атаке, подтверждает телеканал Al Arabiya."
@rusbrief,https://t.me/rusbrief/190579,2024-01-13 16:17:28,"Московские врачи начали увольняться из-за новой системы аудиозаписи разговоров с пациентами, которую принял Депздрав. По словам медиков, их никто не предупредил, а пациентов не предупреждают и не берут у них согласия. Начальство при этом игнорировало протесты врачей, передаёт  «Осторожно, новости»."
@rusbrief,https://t.me/rusbrief/190578,2024-01-13 16:11:39,"После антисемитского погрома в Дагестане осенью прошлого года административные протоколы составили в общей сложности в отношении 901 человека. Об этом пишет «Медиазона» (иноагент), ссылаясь на данные судов."
@rusbrief,https://t.me/rusbrief/190577,2024-01-13 16:08:37,"Азербайджан поставил в Россию порядка 1,5 млн пищевых яиц для дальнейшей реализации на территории страны, сообщил Россельхознадзор. Предполагается, что поставки яиц из зарубежных государств (в том числе и из Азербайджана) должны помочь стабилизировать цены на яйца в РФ."
@rusbrief,https://t.me/rusbrief/190576,2024-01-13 16:04:25,"Румынские фермеры заблокировали пункт пропуска с Украиной, сообщает украинская госпогранслужба.  Речь о КПП ""Сирет"" напротив украинского пункта ""Порубное"" в Черновицкой области. Отмечается, что осложнение движения может быть в обоих направлениях. Блокируются грузовики, пропуск легковых автомобилей, пассажирских автобусов и пешеходов производится в обычном режиме. ""На территории Румынии фермеры блокируют движение грузовиков через пункт пропуска ""Сирет"". Причины и ориентировочная продолжительность блокировки неизвестны"", - заявили украинские пограничники."
@rusbrief,https://t.me/rusbrief/190575,2024-01-13 15:58:27,"Пожар на складе Wildberries в Петербурге тушат по второму номеру сложности, площадь горения в завалах составляет 4 тысячи ""квадратов"", сообщили в ГУ МЧС по северной столице."
@rusbrief,https://t.me/rusbrief/190574,2024-01-13 15:54:50,"По словам сооснователя группы компаний в области электронной коммерции TOGO Антона Бестугина, со сгоревшего питерского склада отгружалось почти 9% всех заказов Wildberries."
@rusbrief,https://t.me/rusbrief/190573,2024-01-13 15:48:38,"Владельцев кошек в Амстердаме попросят надевать своим питомцам на шею колокольчики. Цель такой инициативы – предупреждать птиц и диких животных о присутствии вблизи кошек и защитить их от нападений. Как сообщает портал DutchNews, таким образом чиновники хотят сделать так, чтобы город оставался «дружелюбным к животным». Кошка – одно из немногих животных, которым разрешено бродить по городу без присмотра. Зоозащитники утверждают, что они представляют серьезную угрозу для примерно 370 видов животных и призывают ввести комендантский час для кошек. Всего в Нидерландах насчитывается около 3 млн домашних кошек, и вместе с дикими они убивают ежегодно около 18 млн птиц. А колокольчики позволят сократить число нападений на птиц как минимум на треть, отмечают в фонде Huiskat Thuiskat. Власти Амстердама также ищут способы сократить количество бездомных животных, встречающихся на улицах города. Один из них – побудить владельцев кошек чипировать и стерилизовать своих животных. @cntxt_europe"
@rusbrief,https://t.me/rusbrief/190572,2024-01-13 15:38:19,"Бывший начальник штаба, первый заместитель командующего 29-й общевойсковой армией Восточного военного округа полковник Николай Захаров, фотография которого получила известность в интернете благодаря мемам о «добром военкоме», займет должность заместителя председателя правительства Забайкальского края. Об этом Chita.ru сообщил губернатор региона Александр Осипов. По словам источников издания, Захаров станет зампредом Забайкалья по гражданской обороне и чрезвычайным ситуациям. Захаров — участник боевых действий, награжден орденами Мужества и «За военные заслуги». Фотография с улыбающимся Николаем Захаровым появилась и стала мемом в 2009-2011 гг, когда он занимал пост военкома Челябинской области. После он подал в отставку из-за неудачного интервью, в котором заявил, что лиц северо-кавказских национальностей призывать не будут из-за возможной дедовщины. В дальнейшем он сменил несколько должностей, работал замглавы инкассации челябинского подразделения Сбербанка, вернулся в армию и в итоге – перешел на госслужбу."
@rusbrief,https://t.me/rusbrief/190571,2024-01-13 15:35:52,"США и Великобритания наносят удары по военно-морской базе в городе Ходейда на западе Йемена, сообщил РИА Новости источник во властных структурах Йемена."
@rusbrief,https://t.me/rusbrief/190570,2024-01-13 15:24:53,"На улицах стало не хватать дворников, а в ЖЭКах — сантехников, так как многие трудовые мигранты стали уходить работать курьерами, пишет РБК. Они уходят в доставку за более высокой зарплатой и более простой работой."
@rusbrief,https://t.me/rusbrief/190569,2024-01-13 15:19:03,"Армения предлагает Азербайджану подписать соглашение, которое будет предусматривать взаимный контроль над вооружениями. Об этом заявил премьер-министр республики Никол Пашинян. ""Республика Армения и Азербайджан будут иметь возможность заключать конкретные соглашения относительно вооружений и контролировать друг друга с целью выполнения этих соглашений"", - заявил он."
@rusbrief,https://t.me/rusbrief/190568,2024-01-13 15:16:51,"Госстройнадзор Санкт-Петербурга выдавал заключение о соответствии склада Wildberries всем требованиям, в том числе градостроительным, санитарным и пожарным. Перед этим построенный склад проверила комиссия с участием Ростехнадзора, МЧС, Госстройнадзора, инспекторы по электрическим сетям и пожарной безопасности. Проверялась также систем оповещения и пожаротушения, в том числе и испытаниями, а не на бумаге. Собственно, именно об этом и сказал врио начальника Госстройнадзора северной столицы, а неразобравшиеся СМИ не уточнили и появилась версия о работе склада «без документов»."
@rusbrief,https://t.me/rusbrief/190567,2024-01-13 15:15:55,"Президент норвежской химической компании Yara Свейн Торе Холзетер заявил, что Евросоюз (ЕС) «сменил энергетическую зависимость от России на зависимость в сфере удобрений» и продовольствия. По его словам, эта растущая зависимость также оказывает влияние на окружающую среду. Глава Yara считает, что Европа сумела снизить свою энергетическую зависимость от России за очень короткий период времени, но это также «привело к огромным затратам для домохозяйств и для промышленности». Он призвал Европу «не быть наивной в отношении того, что может произойти дальше». «Мы ясно видели, как Россия и Путин используют удобрения и продукты питания в качестве оружия»,— заявил он журналистам (цитата по Euractiv).
По данным Евростата, которые приводит издание, импорт азота в ЕС увеличился на 34% в 2022–2023 годах, на долю России пришлось около трети всех поставок. Импорт карбамида (минеральное удобрение с высокой концентрацией азота) вырос на 53%, удвоившись за период с 2020 по 2021 год, из этого объема 40% поступило из РФ. Отмечается, что в текущем сезоне поставки замедлились, но на российский карбамид по-прежнему приходится почти треть."
@rusbrief,https://t.me/rusbrief/190566,2024-01-13 15:11:01,"В Москве умер главный российский физик-почвовед, профессор МГУ Иван Судницын. Ему был 91 год. Предварительно, он мог покончить с собой, отмечает Shot."
@rusbrief,https://t.me/rusbrief/190565,2024-01-13 15:02:18,"Минобрнауки России допускает корректировку цен некоторыми университетами в пределах инфляции, сообщили РИА Новости в пресс-службе министерства.  Централизованного повышения цен на обучение для студентов государственных вузов РФ, учащихся на коммерческой основе, не будет, подчеркнули в ведомстве. ""Большинство студентов в России обучаются в государственных вузах на бюджетной основе, то есть бесплатно. Если говорить о приоритетных для страны специальностях, в частности, инженерно-технических, то это подавляющее большинство. В отношении студентов государственных вузов, обучающихся на коммерческой основе, централизованного повышения цен не будет"", - говорится в сообщении министерства."
@rusbrief,https://t.me/rusbrief/190564,2024-01-13 14:56:41,"Вооруженные силы Польши заявили, что поднимали в воздух военные самолеты из-за «повышенной активности» дальней авиации России. В декабре глава Генштаба Польши сообщил, что воздушное пространство страны нарушила российская ракета. Москва назвала обвинения голословными."
@rusbrief,https://t.me/rusbrief/190563,2024-01-13 14:55:40,"Открытие 14 новых станций метро в прошлом году, куда входит в том числе завершение Большой кольцевой линии, несомненно, стало главным показателем успешной работы столичного транспортного комплекса... Наземный транспорт подстраивается под метро и БКЛ, в частности, меняясь под городскую застройку и дорожную ситуацию... Транспорт гонит экспрессом город вперёд, никаких остановок по чьему-то требованию. Бойлерная."
@rusbrief,https://t.me/rusbrief/190562,2024-01-13 14:48:30,В Челябинской области трех мигрантов лишили российского гражданства за преступления в сфере незаконного оборота наркотиков. Теперь они обязаны покинуть страну. Об этом ТАСС сообщили в пресс-службе полицейского главка региона.
@rusbrief,https://t.me/rusbrief/190561,2024-01-13 14:37:06,"Разработчики из Донского государственного технического университета (ДГТУ) начали работу над  симулятором семейной жизни, который будет соответствовать «традиционным семейным ценностям», пишут «Известия». Игра создается на игровом движке Unreal Engine 5 и представляет собой отечественный аналог игры SimCity. По словам создателей игры, в новом симуляторе, в отличие от зарубежных аналогов, не будет представителей ЛГБТ. Разработчики уверены, что отсутствие однополых семей должно влиять на демографию: в однополых браках не предусмотрено появление детей. Лидер проекта, студент ДГТУ Никита Кудрявцев, подчеркнул, что каждый виртуальный житель города обладает уникальными характеристиками, такими как пол, возраст, уровень образования и здоровья.  Распространяться игра будет по модели free-to-play: такие игры можно бесплатно установить, но платить придется за внутриигровую валюту и контент. В сентябре 2023 года депутаты Госдумы предлагали создать отечественный аналог The Sims, но избавленный от контента, несовместимого с «традиционными российскими духовно-нравственными ценностями». Соответствующее обращение к вице-премьеру Дмитрию Чернышенко направили депутаты Госдумы Яна Лантратова, Нина Останина, Ярослав Нилов и Екатерина Стенякина. Они в письме ссылаются на заявление президента Владимира Путина о том, что видеоигры должны способствовать воспитанию в духе нравственных ценностей и патриотизма."
@rusbrief,https://t.me/rusbrief/190560,2024-01-13 14:29:00,"Российским судам стоит быть внимательнее при проходе через зону конфликта на Ближнем Востоке, считает первый заместитель председателя комитета Госдумы по международным делам Алексей Чепа. Так в разговоре с «Лентой.ру» он отреагировал на ошибочную атаку йеменских хуситов на танкер с российской нефтью. «Нам надо понимать, что любые передвижения в этой зоне сегодня крайне опасны и по возможности избегать эту зону. К счастью, ни жертв, ни повреждений на судне нет. Мы понимаем напряженность ситуации, мы понимаем, что происходит в регионе, поэтому относиться к этому надо с полной серьезностью», — сказал он."
@rusbrief,https://t.me/rusbrief/190558,2024-01-13 14:22:58,"Судя по фото, полученным с места падения ""неустановленного устройства"" в Краснодарском крае, речь может идти о ракете, предположительно, сбитой ночью."
@rusbrief,https://t.me/rusbrief/190557,2024-01-13 14:17:47,"Село Мокрая Орловка Грайворонского городского округа подверглось атаке ВСУ с помощью дронов-камикадзе — один мирный житель пострадал, сообщает губернатор Белгородской области Гладков. У мужчины осколочные ранения лица, без поражения глаз. Пострадавший госпитализирован, а оперативные службы работают на месте. повреждены три автомобиля, один из которых сгорел."
@rusbrief,https://t.me/rusbrief/190556,2024-01-13 14:13:01,"В Wildberries ответили на сообщение Госстройнадзора о том, что сгоревший склад в Петербурге работал без разрешения. В компании утверждают, что получали заключение о соответствии всем градостроительным регламентам и требованиям безопасности."
@rusbrief,https://t.me/rusbrief/190555,2024-01-13 14:10:01,В оперштабе Краснодарского края со ссылкой на данные администрации Павловского района сообщили о падении неустановленного устройства на дороге между станицами Кубани. На участке дороги между станицей Павловской и станицей Атаманской обнаружены фрагменты неустановленного устройства — сейчас правоохранительные органы и специальные службы устанавливают детали произошедшего.
@rusbrief,https://t.me/rusbrief/190554,2024-01-13 13:59:57,"Пассажиры «Победы» жалуются на переносы рейсов из Петербурга в Москву. По их словам, вчерашний рейс, который должен был вылететь в 20.15 был задержан до 22.20, сегодняшний аналогичный рейс также перенесен на 22.15. При этом, как сообщили BRIEF пассажиры пятничного рейса, поздний прилет в Шереметьево многим не позволил успеть на стыковочные рейсы. Авиакомпания пока не прокомментировала происходящее. Ранее в субботу телеграм-канал «Авиаторщина» сообщил, что накануне у «Победы» произошли инциденты сразу с тремя бортами. Связано ли они и возникшие задержки по маршрутной сети, пока неизвестно."
